path,name,class,stem,group,split
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (939)_g217_crop.jpg,image (939)_g217_crop.jpg,Grape_spot,image (939)_g217_crop,image (939),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (590)_g645_shear.jpg,image (590)_g645_shear.jpg,Grape_spot,image (590)_g645_shear,image (590),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (78)_g1443_distortion.jpg,image (78)_g1443_distortion.jpg,Grape_spot,image (78)_g1443_distortion,image (78),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (77)_g351_flip.jpg,image (77)_g351_flip.jpg,Grape_spot,image (77)_g351_flip,image (77),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (727)_g36_original.jpg,image (727)_g36_original.jpg,Grape_spot,image (727)_g36_original,image (727),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (702)_g1056_shear.jpg,image (702)_g1056_shear.jpg,Grape_spot,image (702)_g1056_shear,image (702),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (863)_g743_original.jpg,image (863)_g743_original.jpg,Grape_spot,image (863)_g743_original,image (863),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (318)_g1259_flip.jpg,image (318)_g1259_flip.jpg,Grape_spot,image (318)_g1259_flip,image (318),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (104)_g1253_original.jpg,image (104)_g1253_original.jpg,Grape_spot,image (104)_g1253_original,image (104),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (340)_g1172_shear.jpg,image (340)_g1172_shear.jpg,Grape_spot,image (340)_g1172_shear,image (340),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (1052)_g710_distortion.jpg,image (1052)_g710_distortion.jpg,Grape_spot,image (1052)_g710_distortion,image (1052),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (358)_g1030_distortion.jpg,image (358)_g1030_distortion.jpg,Grape_spot,image (358)_g1030_distortion,image (358),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (768)_g991_shear.jpg,image (768)_g991_shear.jpg,Grape_spot,image (768)_g991_shear,image (768),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (724)_g597_distortion.jpg,image (724)_g597_distortion.jpg,Grape_spot,image (724)_g597_distortion,image (724),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (594)_g1574_rotate.jpg,image (594)_g1574_rotate.jpg,Grape_spot,image (594)_g1574_rotate,image (594),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (353)_g320_flip.jpg,image (353)_g320_flip.jpg,Grape_spot,image (353)_g320_flip,image (353),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (111)_g246_flip.jpg,image (111)_g246_flip.jpg,Grape_spot,image (111)_g246_flip,image (111),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (146)_g331_shear.jpg,image (146)_g331_shear.jpg,Grape_spot,image (146)_g331_shear,image (146),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (414)_g81_rotate.jpg,image (414)_g81_rotate.jpg,Grape_spot,image (414)_g81_rotate,image (414),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (297)_g20_original.jpg,image (297)_g20_original.jpg,Grape_spot,image (297)_g20_original,image (297),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (122)_g387_distortion.jpg,image (122)_g387_distortion.jpg,Grape_spot,image (122)_g387_distortion,image (122),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (336)_g1424_distortion.jpg,image (336)_g1424_distortion.jpg,Grape_spot,image (336)_g1424_distortion,image (336),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (318)_g184_flip.jpg,image (318)_g184_flip.jpg,Grape_spot,image (318)_g184_flip,image (318),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (756)_g496_flip.jpg,image (756)_g496_flip.jpg,Grape_spot,image (756)_g496_flip,image (756),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (457)_g1112_distortion.jpg,image (457)_g1112_distortion.jpg,Grape_spot,image (457)_g1112_distortion,image (457),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (362)_g1347_original.jpg,image (362)_g1347_original.jpg,Grape_spot,image (362)_g1347_original,image (362),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (79)_g959_flip.jpg,image (79)_g959_flip.jpg,Grape_spot,image (79)_g959_flip,image (79),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (22)_g793_crop.jpg,image (22)_g793_crop.jpg,Grape_spot,image (22)_g793_crop,image (22),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (678)_g616_original.jpg,image (678)_g616_original.jpg,Grape_spot,image (678)_g616_original,image (678),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (559)_g438_shear.jpg,image (559)_g438_shear.jpg,Grape_spot,image (559)_g438_shear,image (559),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (732)_g1373_original.jpg,image (732)_g1373_original.jpg,Grape_spot,image (732)_g1373_original,image (732),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (1070)_g1563_crop.jpg,image (1070)_g1563_crop.jpg,Grape_spot,image (1070)_g1563_crop,image (1070),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (786)_g1277_distortion.jpg,image (786)_g1277_distortion.jpg,Grape_spot,image (786)_g1277_distortion,image (786),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (414)_g1156_flip.jpg,image (414)_g1156_flip.jpg,Grape_spot,image (414)_g1156_flip,image (414),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (649)_g269_rotate.jpg,image (649)_g269_rotate.jpg,Grape_spot,image (649)_g269_rotate,image (649),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (672)_g55_original.jpg,image (672)_g55_original.jpg,Grape_spot,image (672)_g55_original,image (672),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (238)_g211_original.jpg,image (238)_g211_original.jpg,Grape_spot,image (238)_g211_original,image (238),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (734)_g594_crop.jpg,image (734)_g594_crop.jpg,Grape_spot,image (734)_g594_crop,image (734),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (517)_g372_distortion.jpg,image (517)_g372_distortion.jpg,Grape_spot,image (517)_g372_distortion,image (517),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (714)_g1566_shear.jpg,image (714)_g1566_shear.jpg,Grape_spot,image (714)_g1566_shear,image (714),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (25)_g334_rotate.jpg,image (25)_g334_rotate.jpg,Grape_spot,image (25)_g334_rotate,image (25),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (891)_g1003_crop.jpg,image (891)_g1003_crop.jpg,Grape_spot,image (891)_g1003_crop,image (891),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (611)_g151_crop.jpg,image (611)_g151_crop.jpg,Grape_spot,image (611)_g151_crop,image (611),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (500)_g1358_crop.jpg,image (500)_g1358_crop.jpg,Grape_spot,image (500)_g1358_crop,image (500),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (534)_g252_shear.jpg,image (534)_g252_shear.jpg,Grape_spot,image (534)_g252_shear,image (534),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (301)_g0_distortion.jpg,image (301)_g0_distortion.jpg,Grape_spot,image (301)_g0_distortion,image (301),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (592)_g1239_rotate.jpg,image (592)_g1239_rotate.jpg,Grape_spot,image (592)_g1239_rotate,image (592),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (983)_g373_crop.jpg,image (983)_g373_crop.jpg,Grape_spot,image (983)_g373_crop,image (983),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (164)_g921_shear.jpg,image (164)_g921_shear.jpg,Grape_spot,image (164)_g921_shear,image (164),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (280)_g1081_shear.jpg,image (280)_g1081_shear.jpg,Grape_spot,image (280)_g1081_shear,image (280),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (955)_g109_flip.jpg,image (955)_g109_flip.jpg,Grape_spot,image (955)_g109_flip,image (955),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (547)_g890_rotate.jpg,image (547)_g890_rotate.jpg,Grape_spot,image (547)_g890_rotate,image (547),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (984)_g1123_crop.jpg,image (984)_g1123_crop.jpg,Grape_spot,image (984)_g1123_crop,image (984),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (655)_g1048_distortion.jpg,image (655)_g1048_distortion.jpg,Grape_spot,image (655)_g1048_distortion,image (655),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (848)_g445_original.jpg,image (848)_g445_original.jpg,Grape_spot,image (848)_g445_original,image (848),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (456)_g1089_flip.jpg,image (456)_g1089_flip.jpg,Grape_spot,image (456)_g1089_flip,image (456),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (712)_g265_crop.jpg,image (712)_g265_crop.jpg,Grape_spot,image (712)_g265_crop,image (712),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (384)_g1346_flip.jpg,image (384)_g1346_flip.jpg,Grape_spot,image (384)_g1346_flip,image (384),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (741)_g78_flip.jpg,image (741)_g78_flip.jpg,Grape_spot,image (741)_g78_flip,image (741),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (484)_g1145_original.jpg,image (484)_g1145_original.jpg,Grape_spot,image (484)_g1145_original,image (484),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (453)_g709_original.jpg,image (453)_g709_original.jpg,Grape_spot,image (453)_g709_original,image (453),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (658)_g156_flip.jpg,image (658)_g156_flip.jpg,Grape_spot,image (658)_g156_flip,image (658),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (428)_g593_flip.jpg,image (428)_g593_flip.jpg,Grape_spot,image (428)_g593_flip,image (428),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (622)_g908_crop.jpg,image (622)_g908_crop.jpg,Grape_spot,image (622)_g908_crop,image (622),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (557)_g1233_distortion.jpg,image (557)_g1233_distortion.jpg,Grape_spot,image (557)_g1233_distortion,image (557),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (853)_g110_distortion.jpg,image (853)_g110_distortion.jpg,Grape_spot,image (853)_g110_distortion,image (853),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (984)_g1123_flip.jpg,image (984)_g1123_flip.jpg,Grape_spot,image (984)_g1123_flip,image (984),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (300)_g1167_original.jpg,image (300)_g1167_original.jpg,Grape_spot,image (300)_g1167_original,image (300),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (863)_g743_crop.jpg,image (863)_g743_crop.jpg,Grape_spot,image (863)_g743_crop,image (863),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (372)_g1029_shear.jpg,image (372)_g1029_shear.jpg,Grape_spot,image (372)_g1029_shear,image (372),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (324)_g1168_crop.jpg,image (324)_g1168_crop.jpg,Grape_spot,image (324)_g1168_crop,image (324),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (817)_g578_shear.jpg,image (817)_g578_shear.jpg,Grape_spot,image (817)_g578_shear,image (817),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (248)_g1115_shear.jpg,image (248)_g1115_shear.jpg,Grape_spot,image (248)_g1115_shear,image (248),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (79)_g959_shear.jpg,image (79)_g959_shear.jpg,Grape_spot,image (79)_g959_shear,image (79),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (24)_g1268_original.jpg,image (24)_g1268_original.jpg,Grape_spot,image (24)_g1268_original,image (24),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (730)_g1149_distortion.jpg,image (730)_g1149_distortion.jpg,Grape_spot,image (730)_g1149_distortion,image (730),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (166)_g482_original.jpg,image (166)_g482_original.jpg,Grape_spot,image (166)_g482_original,image (166),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (350)_g77_original.jpg,image (350)_g77_original.jpg,Grape_spot,image (350)_g77_original,image (350),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (30)_g1396_crop.jpg,image (30)_g1396_crop.jpg,Grape_spot,image (30)_g1396_crop,image (30),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (656)_g1441_rotate.jpg,image (656)_g1441_rotate.jpg,Grape_spot,image (656)_g1441_rotate,image (656),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (1014)_g622_shear.jpg,image (1014)_g622_shear.jpg,Grape_spot,image (1014)_g622_shear,image (1014),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (1055)_g476_distortion.jpg,image (1055)_g476_distortion.jpg,Grape_spot,image (1055)_g476_distortion,image (1055),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (151)_g782_distortion.jpg,image (151)_g782_distortion.jpg,Grape_spot,image (151)_g782_distortion,image (151),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (1020)_g1071_flip.jpg,image (1020)_g1071_flip.jpg,Grape_spot,image (1020)_g1071_flip,image (1020),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (279)_g1510_flip.jpg,image (279)_g1510_flip.jpg,Grape_spot,image (279)_g1510_flip,image (279),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (735)_g688_crop.jpg,image (735)_g688_crop.jpg,Grape_spot,image (735)_g688_crop,image (735),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (1010)_g149_rotate.jpg,image (1010)_g149_rotate.jpg,Grape_spot,image (1010)_g149_rotate,image (1010),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (95)_g1546_crop.jpg,image (95)_g1546_crop.jpg,Grape_spot,image (95)_g1546_crop,image (95),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (380)_g1376_rotate.jpg,image (380)_g1376_rotate.jpg,Grape_spot,image (380)_g1376_rotate,image (380),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (355)_g1269_distortion.jpg,image (355)_g1269_distortion.jpg,Grape_spot,image (355)_g1269_distortion,image (355),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (931)_g100_flip.jpg,image (931)_g100_flip.jpg,Grape_spot,image (931)_g100_flip,image (931),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (998)_g1301_distortion.jpg,image (998)_g1301_distortion.jpg,Grape_spot,image (998)_g1301_distortion,image (998),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (491)_g968_original.jpg,image (491)_g968_original.jpg,Grape_spot,image (491)_g968_original,image (491),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (185)_g1411_shear.jpg,image (185)_g1411_shear.jpg,Grape_spot,image (185)_g1411_shear,image (185),train
/home/andres/leaffliction/augmented_directory/train/Grape_spot/image (61)_g796_rotate.jpg,image (61)_g796_rotate.jpg,Grape_spot,image (61)_g796_rotate,image (61),train
